tomato OrthoGene,arabidopsis OrthoGene,Orthogroup,tomato Symbol,arabidopsis Symbol
4081_0:0022db,3702_0:0006c4,47836at3193,LOC101267803,AT1G61960
4081_0:00231b,3702_0:0006c4,47836at3193,LOC101266934,AT1G61960
4081_0:0023de,3702_0:0006c4,47836at3193,LOC104647052,AT1G61960
4081_0:0024f4,3702_0:0006c4,47836at3193,LOC101255083,AT1G61960
4081_0:0026ff,3702_0:0006c4,47836at3193,LOC104647140,AT1G61960
4081_0:0059da,3702_0:0006c4,47836at3193,LOC101258025,AT1G61960
4081_0:005f6b,3702_0:0006c4,47836at3193,LOC101253358,AT1G61960
4081_0:000ed3,3702_0:000a11,47836at3193,LOC101249514,AT1G56380
4081_0:0021c2,3702_0:000a11,47836at3193,LOC101268097,AT1G56380
4081_0:0022db,3702_0:000a11,47836at3193,LOC101267803,AT1G56380
4081_0:00231b,3702_0:000a11,47836at3193,LOC101266934,AT1G56380
4081_0:0023de,3702_0:000a11,47836at3193,LOC104647052,AT1G56380
4081_0:0024f4,3702_0:000a11,47836at3193,LOC101255083,AT1G56380
4081_0:0026ff,3702_0:000a11,47836at3193,LOC104647140,AT1G56380
4081_0:0059da,3702_0:000a11,47836at3193,LOC101258025,AT1G56380
4081_0:005f6b,3702_0:000a11,47836at3193,LOC101253358,AT1G56380
4081_0:000ed3,3702_0:000c0c,47836at3193,LOC101249514,AT1G62010
4081_0:0021c2,3702_0:000c0c,47836at3193,LOC101268097,AT1G62010
4081_0:0022db,3702_0:000c0c,47836at3193,LOC101267803,AT1G62010
4081_0:00231b,3702_0:000c0c,47836at3193,LOC101266934,AT1G62010
4081_0:0023de,3702_0:000c0c,47836at3193,LOC104647052,AT1G62010
4081_0:0024f4,3702_0:000c0c,47836at3193,LOC101255083,AT1G62010
4081_0:0026ff,3702_0:000c0c,47836at3193,LOC104647140,AT1G62010
4081_0:0059da,3702_0:000c0c,47836at3193,LOC101258025,AT1G62010
4081_0:005f6b,3702_0:000c0c,47836at3193,LOC101253358,AT1G62010
4081_0:000ed3,3702_0:000c88,47836at3193,LOC101249514,AT1G21150
4081_0:0021c2,3702_0:000c88,47836at3193,LOC101268097,AT1G21150
4081_0:0022db,3702_0:000c88,47836at3193,LOC101267803,AT1G21150
4081_0:00231b,3702_0:000c88,47836at3193,LOC101266934,AT1G21150
4081_0:0023de,3702_0:000c88,47836at3193,LOC104647052,AT1G21150
4081_0:0024f4,3702_0:000c88,47836at3193,LOC101255083,AT1G21150
4081_0:0026ff,3702_0:000c88,47836at3193,LOC104647140,AT1G21150
4081_0:0059da,3702_0:000c88,47836at3193,LOC101258025,AT1G21150
4081_0:005f6b,3702_0:000c88,47836at3193,LOC101253358,AT1G21150
4081_0:000ed3,3702_0:0012ae,47836at3193,LOC101249514,AT1G61970
4081_0:0021c2,3702_0:0012ae,47836at3193,LOC101268097,AT1G61970
4081_0:0022db,3702_0:0012ae,47836at3193,LOC101267803,AT1G61970
4081_0:00231b,3702_0:0012ae,47836at3193,LOC101266934,AT1G61970
4081_0:0023de,3702_0:0012ae,47836at3193,LOC104647052,AT1G61970
4081_0:0024f4,3702_0:0012ae,47836at3193,LOC101255083,AT1G61970
4081_0:0026ff,3702_0:0012ae,47836at3193,LOC104647140,AT1G61970
4081_0:0059da,3702_0:0012ae,47836at3193,LOC101258025,AT1G61970
4081_0:005f6b,3702_0:0012ae,47836at3193,LOC101253358,AT1G61970
4081_0:000ed3,3702_0:001334,47836at3193,LOC101249514,AT1G61990
4081_0:0021c2,3702_0:001334,47836at3193,LOC101268097,AT1G61990
4081_0:0022db,3702_0:001334,47836at3193,LOC101267803,AT1G61990
4081_0:00231b,3702_0:001334,47836at3193,LOC101266934,AT1G61990
4081_0:0023de,3702_0:001334,47836at3193,LOC104647052,AT1G61990
4081_0:0024f4,3702_0:001334,47836at3193,LOC101255083,AT1G61990
4081_0:0026ff,3702_0:001334,47836at3193,LOC104647140,AT1G61990
4081_0:0059da,3702_0:001334,47836at3193,LOC101258025,AT1G61990
4081_0:005f6b,3702_0:001334,47836at3193,LOC101253358,AT1G61990
4081_0:000ed3,3702_0:005a6b,47836at3193,LOC101249514,AT5G07900
4081_0:0021c2,3702_0:005a6b,47836at3193,LOC101268097,AT5G07900
4081_0:0022db,3702_0:005a6b,47836at3193,LOC101267803,AT5G07900
4081_0:00231b,3702_0:005a6b,47836at3193,LOC101266934,AT5G07900
4081_0:0023de,3702_0:005a6b,47836at3193,LOC104647052,AT5G07900
4081_0:0024f4,3702_0:005a6b,47836at3193,LOC101255083,AT5G07900
4081_0:0026ff,3702_0:005a6b,47836at3193,LOC104647140,AT5G07900
4081_0:0059da,3702_0:005a6b,47836at3193,LOC101258025,AT5G07900
4081_0:005f6b,3702_0:005a6b,47836at3193,LOC101253358,AT5G07900
4081_0:000ed3,3702_0:006070,47836at3193,LOC101249514,AT5G64950
4081_0:0021c2,3702_0:006070,47836at3193,LOC101268097,AT5G64950
4081_0:0022db,3702_0:006070,47836at3193,LOC101267803,AT5G64950
4081_0:00231b,3702_0:006070,47836at3193,LOC101266934,AT5G64950
4081_0:0023de,3702_0:006070,47836at3193,LOC104647052,AT5G64950
4081_0:0024f4,3702_0:006070,47836at3193,LOC101255083,AT5G64950
4081_0:0026ff,3702_0:006070,47836at3193,LOC104647140,AT5G64950
4081_0:0059da,3702_0:006070,47836at3193,LOC101258025,AT5G64950
4081_0:005f6b,3702_0:006070,47836at3193,LOC101253358,AT5G64950
4081_0:00359d,3702_0:000cc8,47848at3193,LOC101260831,AT1G12790
4081_0:003af7,3702_0:006086,47929at3193,LOC101264034,AT5G56180
4081_0:000c4b,3702_0:003d42,47935at3193,LOC101247749,AT3G21480
4081_0:0031af,3702_0:003d42,47935at3193,LOC101267999,AT3G21480
4081_0:000c4b,3702_0:00469e,47935at3193,LOC101247749,AT4G03130
4081_0:0031af,3702_0:00469e,47935at3193,LOC101267999,AT4G03130
4081_0:000b8f,3702_0:002a7a,479708at3193,LOC101244531,AT2G15790
4081_0:0015a8,3702_0:002a7a,479708at3193,LOC101249415,AT2G15790
4081_0:0006dd,3702_0:003e84,47980at3193,LOC101264472,AT3G19050
4081_0:000483,3702_0:000582,48021at3193,LOC104645786,AT1G68110
4081_0:002678,3702_0:000582,48021at3193,LOC101258359,AT1G68110
4081_0:000483,3702_0:000f13,48021at3193,LOC104645786,AT1G25240
4081_0:002678,3702_0:000f13,48021at3193,LOC101258359,AT1G25240
4081_0:000ad9,3702_0:00337f,480457at3193,LOC101253332,AT3G22910
4081_0:000ad9,3702_0:0037c6,480457at3193,LOC101253332,AT3G63380
4081_0:004d09,3702_0:0036e6,48067at3193,LOC101249120,AT3G51770
4081_0:00520f,3702_0:0036e6,48067at3193,LOC101246576,AT3G51770
4081_0:003a2f,3702_0:003afe,4809at3193,LOC101251010,AT3G15430
4081_0:003ba2,3702_0:001a7d,481111at3193,LOC101257583,AT1G55920
4081_0:00546b,3702_0:001a7d,481111at3193,LOC101245503,AT1G55920
4081_0:003ba2,3702_0:0034dd,481111at3193,LOC101257583,AT3G13110
4081_0:00546b,3702_0:0034dd,481111at3193,LOC101245503,AT3G13110
4081_0:00227d,3702_0:005920,48115at3193,LOC101265725,AT5G38730
4081_0:000f64,3702_0:0021b1,481619at3193,LOC104645843,AT2G31130
4081_0:003e74,3702_0:0021b1,481619at3193,LOC101260247,AT2G31130
4081_0:005cf6,3702_0:0021b1,481619at3193,LOC101256948,AT2G31130
4081_0:000390,3702_0:001f8b,482256at3193,LOC101262855,AT2G39760
4081_0:002e52,3702_0:001f8b,482256at3193,LOC101249364,AT2G39760
4081_0:004c45,3702_0:001f8b,482256at3193,LOC101243825,AT2G39760
4081_0:000390,3702_0:003a8f,482256at3193,LOC101262855,AT3G06190
4081_0:002e52,3702_0:003a8f,482256at3193,LOC101249364,AT3G06190
4081_0:004c45,3702_0:003a8f,482256at3193,LOC101243825,AT3G06190
4081_0:000390,3702_0:005909,482256at3193,LOC101262855,AT5G19000
4081_0:002e52,3702_0:005909,482256at3193,LOC101249364,AT5G19000
4081_0:004c45,3702_0:005909,482256at3193,LOC101243825,AT5G19000
4081_0:003153,3702_0:000e19,48229at3193,LOC101245066,AT1G18500
4081_0:003fad,3702_0:000e19,48229at3193,LOC104648641,AT1G18500
4081_0:0040a5,3702_0:000e19,48229at3193,IPMS2,AT1G18500
4081_0:003153,3702_0:0012a9,48229at3193,LOC101245066,AT1G74040
4081_0:003fad,3702_0:0012a9,48229at3193,LOC104648641,AT1G74040
4081_0:0040a5,3702_0:0012a9,48229at3193,IPMS2,AT1G74040
4081_0:003153,3702_0:005ac2,48229at3193,LOC101245066,AT5G23010
4081_0:003fad,3702_0:005ac2,48229at3193,LOC104648641,AT5G23010
4081_0:0040a5,3702_0:005ac2,48229at3193,IPMS2,AT5G23010
4081_0:003153,3702_0:005d48,48229at3193,LOC101245066,AT5G23020
4081_0:003fad,3702_0:005d48,48229at3193,LOC104648641,AT5G23020
4081_0:0040a5,3702_0:005d48,48229at3193,IPMS2,AT5G23020
4081_0:004e0f,3702_0:000c10,483929at3193,LOC101251518,AT1G55750
4081_0:004e0f,3702_0:003d82,483929at3193,LOC101251518,AT3G61420
4081_0:000716,3702_0:002a17,48443at3193,LOC101256223,AT2G41945
4081_0:00448c,3702_0:002a17,48443at3193,LOC101256111,AT2G41945
4081_0:004c63,3702_0:002a17,48443at3193,LOC101246958,AT2G41945
4081_0:000716,3702_0:002fb9,48443at3193,LOC101256223,AT3G04040
4081_0:00448c,3702_0:002fb9,48443at3193,LOC101256111,AT3G04040
4081_0:004c63,3702_0:002fb9,48443at3193,LOC101246958,AT3G04040
4081_0:000716,3702_0:005fe8,48443at3193,LOC101256223,AT5G18250
4081_0:00448c,3702_0:005fe8,48443at3193,LOC101256111,AT5G18250
4081_0:004c63,3702_0:005fe8,48443at3193,LOC101246958,AT5G18250
4081_0:001a72,3702_0:000291,484441at3193,LOC101265118,AT1G70600
4081_0:003787,3702_0:000291,484441at3193,LOC101268580,AT1G70600
4081_0:001726,3702_0:001718,48534at3193,LOC101256463,AT1G74960
4081_0:0039e3,3702_0:001718,48534at3193,LOC101245377,AT1G74960
4081_0:005cc7,3702_0:001718,48534at3193,LOC101253863,AT1G74960
4081_0:000fa8,3702_0:000820,485653at3193,AT2G36380,AT1G15210
4081_0:002086,3702_0:000820,485653at3193,AT1G15210,AT1G15210
4081_0:002929,3702_0:000820,485653at3193,AT1G15520,AT1G15210
4081_0:002a38,3702_0:000820,485653at3193,AT4G15215,AT1G15210
4081_0:002ca8,3702_0:000820,485653at3193,AT3G30842,AT1G15210
4081_0:002df6,3702_0:000820,485653at3193,AT3G53480,AT1G15210
4081_0:002e29,3702_0:000820,485653at3193,AT1G66950,AT1G15210
4081_0:002f11,3702_0:000820,485653at3193,ABCG36,AT1G15210
4081_0:003378,3702_0:000820,485653at3193,AT4G15233,AT1G15210
4081_0:00356d,3702_0:000820,485653at3193,AT4G15236,AT1G15210
4081_0:0042d1,3702_0:000820,485653at3193,ABCG44,AT1G15210
4081_0:0044e0,3702_0:000820,485653at3193,ABCG45,AT1G15210
4081_0:004744,3702_0:000820,485653at3193,ABCG46,AT1G15210
4081_0:00496d,3702_0:000820,485653at3193,ABCG47,AT1G15210
4081_0:005507,3702_0:000820,485653at3193,ABCG51,AT1G15210
4081_0:005661,3702_0:000820,485653at3193,ABCG48,AT1G15210
4081_0:0056ea,3702_0:000820,485653at3193,ABCG49,AT1G15210
4081_0:005860,3702_0:000820,485653at3193,ABCG50,AT1G15210
4081_0:005b50,3702_0:000820,485653at3193,ABCG52,AT1G15210
4081_0:000fa8,3702_0:000903,485653at3193,AT2G36380,AT1G15520
4081_0:002086,3702_0:000903,485653at3193,AT1G15210,AT1G15520
4081_0:002929,3702_0:000903,485653at3193,AT1G15520,AT1G15520
4081_0:002a38,3702_0:000903,485653at3193,AT4G15215,AT1G15520
4081_0:002ca8,3702_0:000903,485653at3193,AT3G30842,AT1G15520
4081_0:002df6,3702_0:000903,485653at3193,AT3G53480,AT1G15520
4081_0:002e29,3702_0:000903,485653at3193,AT1G66950,AT1G15520
4081_0:002f11,3702_0:000903,485653at3193,ABCG36,AT1G15520
4081_0:003378,3702_0:000903,485653at3193,AT4G15233,AT1G15520
4081_0:00356d,3702_0:000903,485653at3193,AT4G15236,AT1G15520
4081_0:0042d1,3702_0:000903,485653at3193,ABCG44,AT1G15520
4081_0:0044e0,3702_0:000903,485653at3193,ABCG45,AT1G15520
4081_0:004744,3702_0:000903,485653at3193,ABCG46,AT1G15520
4081_0:00496d,3702_0:000903,485653at3193,ABCG47,AT1G15520
4081_0:005507,3702_0:000903,485653at3193,ABCG51,AT1G15520
4081_0:005661,3702_0:000903,485653at3193,ABCG48,AT1G15520
4081_0:0056ea,3702_0:000903,485653at3193,ABCG49,AT1G15520
4081_0:005860,3702_0:000903,485653at3193,ABCG50,AT1G15520
4081_0:005b50,3702_0:000903,485653at3193,ABCG52,AT1G15520
4081_0:000fa8,3702_0:000ee5,485653at3193,AT2G36380,AT3G50110
4081_0:002086,3702_0:000ee5,485653at3193,AT1G15210,AT3G50110
4081_0:002929,3702_0:000ee5,485653at3193,AT1G15520,AT3G50110
4081_0:002a38,3702_0:000ee5,485653at3193,AT4G15215,AT3G50110
4081_0:002ca8,3702_0:000ee5,485653at3193,AT3G30842,AT3G50110
4081_0:002df6,3702_0:000ee5,485653at3193,AT3G53480,AT3G50110
4081_0:002e29,3702_0:000ee5,485653at3193,AT1G66950,AT3G50110
4081_0:002f11,3702_0:000ee5,485653at3193,ABCG36,AT3G50110
4081_0:003378,3702_0:000ee5,485653at3193,AT4G15233,AT3G50110
4081_0:00356d,3702_0:000ee5,485653at3193,AT4G15236,AT3G50110
4081_0:0042d1,3702_0:000ee5,485653at3193,ABCG44,AT3G50110
4081_0:0044e0,3702_0:000ee5,485653at3193,ABCG45,AT3G50110
4081_0:004744,3702_0:000ee5,485653at3193,ABCG46,AT3G50110
4081_0:00496d,3702_0:000ee5,485653at3193,ABCG47,AT3G50110
4081_0:005507,3702_0:000ee5,485653at3193,ABCG51,AT3G50110
4081_0:005661,3702_0:000ee5,485653at3193,ABCG48,AT3G50110
4081_0:0056ea,3702_0:000ee5,485653at3193,ABCG49,AT3G50110
4081_0:005860,3702_0:000ee5,485653at3193,ABCG50,AT3G50110
4081_0:005b50,3702_0:000ee5,485653at3193,ABCG52,AT3G50110
4081_0:000fa8,3702_0:001a76,485653at3193,AT2G36380,AT1G66950
4081_0:002086,3702_0:001a76,485653at3193,AT1G15210,AT1G66950
4081_0:002929,3702_0:001a76,485653at3193,AT1G15520,AT1G66950
4081_0:002a38,3702_0:001a76,485653at3193,AT4G15215,AT1G66950
4081_0:002ca8,3702_0:001a76,485653at3193,AT3G30842,AT1G66950
4081_0:002df6,3702_0:001a76,485653at3193,AT3G53480,AT1G66950
4081_0:002e29,3702_0:001a76,485653at3193,AT1G66950,AT1G66950
4081_0:002f11,3702_0:001a76,485653at3193,ABCG36,AT1G66950
4081_0:003378,3702_0:001a76,485653at3193,AT4G15233,AT1G66950
4081_0:00356d,3702_0:001a76,485653at3193,AT4G15236,AT1G66950
4081_0:0042d1,3702_0:001a76,485653at3193,ABCG44,AT1G66950
4081_0:0044e0,3702_0:001a76,485653at3193,ABCG45,AT1G66950
4081_0:004744,3702_0:001a76,485653at3193,ABCG46,AT1G66950
4081_0:00496d,3702_0:001a76,485653at3193,ABCG47,AT1G66950
4081_0:005507,3702_0:001a76,485653at3193,ABCG51,AT1G66950
4081_0:005661,3702_0:001a76,485653at3193,ABCG48,AT1G66950
4081_0:0056ea,3702_0:001a76,485653at3193,ABCG49,AT1G66950
4081_0:005860,3702_0:001a76,485653at3193,ABCG50,AT1G66950
4081_0:005b50,3702_0:001a76,485653at3193,ABCG52,AT1G66950
4081_0:000fa8,3702_0:001f7c,485653at3193,AT2G36380,AT2G29940
4081_0:002086,3702_0:001f7c,485653at3193,AT1G15210,AT2G29940
4081_0:002929,3702_0:001f7c,485653at3193,AT1G15520,AT2G29940
4081_0:002a38,3702_0:001f7c,485653at3193,AT4G15215,AT2G29940
4081_0:002ca8,3702_0:001f7c,485653at3193,AT3G30842,AT2G29940
4081_0:002df6,3702_0:001f7c,485653at3193,AT3G53480,AT2G29940
4081_0:002e29,3702_0:001f7c,485653at3193,AT1G66950,AT2G29940
4081_0:002f11,3702_0:001f7c,485653at3193,ABCG36,AT2G29940
4081_0:003378,3702_0:001f7c,485653at3193,AT4G15233,AT2G29940
4081_0:00356d,3702_0:001f7c,485653at3193,AT4G15236,AT2G29940
4081_0:0042d1,3702_0:001f7c,485653at3193,ABCG44,AT2G29940
4081_0:0044e0,3702_0:001f7c,485653at3193,ABCG45,AT2G29940
4081_0:004744,3702_0:001f7c,485653at3193,ABCG46,AT2G29940
4081_0:00496d,3702_0:001f7c,485653at3193,ABCG47,AT2G29940
4081_0:005507,3702_0:001f7c,485653at3193,ABCG51,AT2G29940
4081_0:005661,3702_0:001f7c,485653at3193,ABCG48,AT2G29940
4081_0:0056ea,3702_0:001f7c,485653at3193,ABCG49,AT2G29940
4081_0:005860,3702_0:001f7c,485653at3193,ABCG50,AT2G29940
4081_0:005b50,3702_0:001f7c,485653at3193,ABCG52,AT2G29940
4081_0:000fa8,3702_0:002105,485653at3193,AT2G36380,AT2G36380
4081_0:002086,3702_0:002105,485653at3193,AT1G15210,AT2G36380
4081_0:002929,3702_0:002105,485653at3193,AT1G15520,AT2G36380
4081_0:002a38,3702_0:002105,485653at3193,AT4G15215,AT2G36380
4081_0:002ca8,3702_0:002105,485653at3193,AT3G30842,AT2G36380
4081_0:002df6,3702_0:002105,485653at3193,AT3G53480,AT2G36380
4081_0:002e29,3702_0:002105,485653at3193,AT1G66950,AT2G36380
4081_0:002f11,3702_0:002105,485653at3193,ABCG36,AT2G36380
4081_0:003378,3702_0:002105,485653at3193,AT4G15233,AT2G36380
4081_0:00356d,3702_0:002105,485653at3193,AT4G15236,AT2G36380
4081_0:0042d1,3702_0:002105,485653at3193,ABCG44,AT2G36380
4081_0:0044e0,3702_0:002105,485653at3193,ABCG45,AT2G36380
4081_0:004744,3702_0:002105,485653at3193,ABCG46,AT2G36380
4081_0:00496d,3702_0:002105,485653at3193,ABCG47,AT2G36380
4081_0:005507,3702_0:002105,485653at3193,ABCG51,AT2G36380
4081_0:005661,3702_0:002105,485653at3193,ABCG48,AT2G36380
4081_0:0056ea,3702_0:002105,485653at3193,ABCG49,AT2G36380
4081_0:005860,3702_0:002105,485653at3193,ABCG50,AT2G36380
4081_0:005b50,3702_0:002105,485653at3193,ABCG52,AT2G36380
4081_0:000fa8,3702_0:002b3c,485653at3193,AT2G36380,AT2G26910
4081_0:002086,3702_0:002b3c,485653at3193,AT1G15210,AT2G26910
4081_0:002929,3702_0:002b3c,485653at3193,AT1G15520,AT2G26910
4081_0:002a38,3702_0:002b3c,485653at3193,AT4G15215,AT2G26910
4081_0:002ca8,3702_0:002b3c,485653at3193,AT3G30842,AT2G26910
4081_0:002df6,3702_0:002b3c,485653at3193,AT3G53480,AT2G26910
4081_0:002e29,3702_0:002b3c,485653at3193,AT1G66950,AT2G26910
4081_0:002f11,3702_0:002b3c,485653at3193,ABCG36,AT2G26910
4081_0:003378,3702_0:002b3c,485653at3193,AT4G15233,AT2G26910
4081_0:00356d,3702_0:002b3c,485653at3193,AT4G15236,AT2G26910
4081_0:0042d1,3702_0:002b3c,485653at3193,ABCG44,AT2G26910
4081_0:0044e0,3702_0:002b3c,485653at3193,ABCG45,AT2G26910
4081_0:004744,3702_0:002b3c,485653at3193,ABCG46,AT2G26910
4081_0:00496d,3702_0:002b3c,485653at3193,ABCG47,AT2G26910
4081_0:005507,3702_0:002b3c,485653at3193,ABCG51,AT2G26910
4081_0:005661,3702_0:002b3c,485653at3193,ABCG48,AT2G26910
4081_0:0056ea,3702_0:002b3c,485653at3193,ABCG49,AT2G26910
4081_0:005860,3702_0:002b3c,485653at3193,ABCG50,AT2G26910
4081_0:005b50,3702_0:002b3c,485653at3193,ABCG52,AT2G26910
4081_0:000fa8,3702_0:003475,485653at3193,AT2G36380,AT3G30842
4081_0:002086,3702_0:003475,485653at3193,AT1G15210,AT3G30842
4081_0:002929,3702_0:003475,485653at3193,AT1G15520,AT3G30842
4081_0:002a38,3702_0:003475,485653at3193,AT4G15215,AT3G30842
4081_0:002ca8,3702_0:003475,485653at3193,AT3G30842,AT3G30842
4081_0:002df6,3702_0:003475,485653at3193,AT3G53480,AT3G30842
4081_0:002e29,3702_0:003475,485653at3193,AT1G66950,AT3G30842
4081_0:002f11,3702_0:003475,485653at3193,ABCG36,AT3G30842
4081_0:003378,3702_0:003475,485653at3193,AT4G15233,AT3G30842
4081_0:00356d,3702_0:003475,485653at3193,AT4G15236,AT3G30842
4081_0:0042d1,3702_0:003475,485653at3193,ABCG44,AT3G30842
4081_0:0044e0,3702_0:003475,485653at3193,ABCG45,AT3G30842
4081_0:004744,3702_0:003475,485653at3193,ABCG46,AT3G30842
4081_0:00496d,3702_0:003475,485653at3193,ABCG47,AT3G30842
4081_0:005507,3702_0:003475,485653at3193,ABCG51,AT3G30842
4081_0:005661,3702_0:003475,485653at3193,ABCG48,AT3G30842
4081_0:0056ea,3702_0:003475,485653at3193,ABCG49,AT3G30842
4081_0:005860,3702_0:003475,485653at3193,ABCG50,AT3G30842
4081_0:005b50,3702_0:003475,485653at3193,ABCG52,AT3G30842
4081_0:000fa8,3702_0:004165,485653at3193,AT2G36380,AT3G16340
4081_0:002086,3702_0:004165,485653at3193,AT1G15210,AT3G16340
4081_0:002929,3702_0:004165,485653at3193,AT1G15520,AT3G16340
4081_0:002a38,3702_0:004165,485653at3193,AT4G15215,AT3G16340
4081_0:002ca8,3702_0:004165,485653at3193,AT3G30842,AT3G16340
4081_0:002df6,3702_0:004165,485653at3193,AT3G53480,AT3G16340
4081_0:002e29,3702_0:004165,485653at3193,AT1G66950,AT3G16340
4081_0:002f11,3702_0:004165,485653at3193,ABCG36,AT3G16340
4081_0:003378,3702_0:004165,485653at3193,AT4G15233,AT3G16340
4081_0:00356d,3702_0:004165,485653at3193,AT4G15236,AT3G16340
4081_0:0042d1,3702_0:004165,485653at3193,ABCG44,AT3G16340
4081_0:0044e0,3702_0:004165,485653at3193,ABCG45,AT3G16340
4081_0:004744,3702_0:004165,485653at3193,ABCG46,AT3G16340
4081_0:00496d,3702_0:004165,485653at3193,ABCG47,AT3G16340
4081_0:005507,3702_0:004165,485653at3193,ABCG51,AT3G16340
4081_0:005661,3702_0:004165,485653at3193,ABCG48,AT3G16340
4081_0:0056ea,3702_0:004165,485653at3193,ABCG49,AT3G16340
4081_0:005860,3702_0:004165,485653at3193,ABCG50,AT3G16340
4081_0:005b50,3702_0:004165,485653at3193,ABCG52,AT3G16340
4081_0:0030a3,3702_0:0038e2,485774at3193,LOC101259161,AT3G52500
4081_0:0057e0,3702_0:0038e2,485774at3193,LOC112940023,AT3G52500
4081_0:0051b8,3702_0:0034ea,486346at3193,LOC100037737,AT3G10050
4081_0:005381,3702_0:0034ea,486346at3193,LOC101244823,AT3G10050
4081_0:000ef3,3702_0:00146d,486779at3193,LOC101265981,AT1G18310
4081_0:0019cf,3702_0:00146d,486779at3193,LOC101257148,AT1G18310
4081_0:000ef3,3702_0:005441,486779at3193,LOC101265981,AT5G15870
4081_0:0019cf,3702_0:005441,486779at3193,LOC101257148,AT5G15870
4081_0:000a64,3702_0:000884,48688at3193,LOC101268223,AT1G09157
4081_0:000bfe,3702_0:000884,48688at3193,LOC101268616,AT1G09157
4081_0:000d25,3702_0:000884,48688at3193,LOC101249147,AT1G09157
4081_0:0029ab,3702_0:000884,48688at3193,LOC101263909,AT1G09157
4081_0:005183,3702_0:000884,48688at3193,LOC101254947,AT1G09157
4081_0:00613c,3702_0:000884,48688at3193,LOC101254876,AT1G09157
4081_0:000a64,3702_0:00353b,48688at3193,LOC101268223,AT3G02430
4081_0:000bfe,3702_0:00353b,48688at3193,LOC101268616,AT3G02430
4081_0:000d25,3702_0:00353b,48688at3193,LOC101249147,AT3G02430
4081_0:0029ab,3702_0:00353b,48688at3193,LOC101263909,AT3G02430
4081_0:005183,3702_0:00353b,48688at3193,LOC101254947,AT3G02430
4081_0:00613c,3702_0:00353b,48688at3193,LOC101254876,AT3G02430
4081_0:000a64,3702_0:0039c6,48688at3193,LOC101268223,AT3G21520
4081_0:000bfe,3702_0:0039c6,48688at3193,LOC101268616,AT3G21520
4081_0:000d25,3702_0:0039c6,48688at3193,LOC101249147,AT3G21520
4081_0:0029ab,3702_0:0039c6,48688at3193,LOC101263909,AT3G21520
4081_0:005183,3702_0:0039c6,48688at3193,LOC101254947,AT3G21520
4081_0:00613c,3702_0:0039c6,48688at3193,LOC101254876,AT3G21520
4081_0:000a64,3702_0:00413a,48688at3193,LOC101268223,AT3G21550
4081_0:000bfe,3702_0:00413a,48688at3193,LOC101268616,AT3G21550
4081_0:000d25,3702_0:00413a,48688at3193,LOC101249147,AT3G21550
4081_0:0029ab,3702_0:00413a,48688at3193,LOC101263909,AT3G21550
4081_0:005183,3702_0:00413a,48688at3193,LOC101254947,AT3G21550
4081_0:00613c,3702_0:00413a,48688at3193,LOC101254876,AT3G21550
4081_0:000a64,3702_0:004289,48688at3193,LOC101268223,AT4G24310
4081_0:000bfe,3702_0:004289,48688at3193,LOC101268616,AT4G24310
4081_0:000d25,3702_0:004289,48688at3193,LOC101249147,AT4G24310
4081_0:0029ab,3702_0:004289,48688at3193,LOC101263909,AT4G24310
4081_0:005183,3702_0:004289,48688at3193,LOC101254947,AT4G24310
4081_0:00613c,3702_0:004289,48688at3193,LOC101254876,AT4G24310
4081_0:000a64,3702_0:004bde,48688at3193,LOC101268223,AT4G28485
4081_0:000bfe,3702_0:004bde,48688at3193,LOC101268616,AT4G28485
4081_0:000d25,3702_0:004bde,48688at3193,LOC101249147,AT4G28485
4081_0:0029ab,3702_0:004bde,48688at3193,LOC101263909,AT4G28485
4081_0:005183,3702_0:004bde,48688at3193,LOC101254947,AT4G28485
4081_0:00613c,3702_0:004bde,48688at3193,LOC101254876,AT4G28485
4081_0:000a64,3702_0:004d44,48688at3193,LOC101268223,AT4G18425
4081_0:000bfe,3702_0:004d44,48688at3193,LOC101268616,AT4G18425
4081_0:000d25,3702_0:004d44,48688at3193,LOC101249147,AT4G18425
4081_0:0029ab,3702_0:004d44,48688at3193,LOC101263909,AT4G18425
4081_0:005183,3702_0:004d44,48688at3193,LOC101254947,AT4G18425
4081_0:00613c,3702_0:004d44,48688at3193,LOC101254876,AT4G18425
4081_0:000a64,3702_0:0052cf,48688at3193,LOC101268223,AT5G46090
4081_0:000bfe,3702_0:0052cf,48688at3193,LOC101268616,AT5G46090
4081_0:000d25,3702_0:0052cf,48688at3193,LOC101249147,AT5G46090
4081_0:0029ab,3702_0:0052cf,48688at3193,LOC101263909,AT5G46090
4081_0:005183,3702_0:0052cf,48688at3193,LOC101254947,AT5G46090
4081_0:00613c,3702_0:0052cf,48688at3193,LOC101254876,AT5G46090
